,text,target
3808,RT @ItsDonBenjamin: Damn prayers up for Mexico. Smh another earthquake.,0.0
3809,Mexico earthquake: Tremors trigger volcanic eruption as at least 20 children among 248 dead aft,3.0
3810,"TJ firefighters on their way to Mexico City after the earthquake, where civilians are already uniting forces to rescue fellow Mexicans",0.0
3811,A minutes silence will be held at the Bernabéu before tonights match in memory of the victims of the earthquake in Mexico. #RealMadrid,0.0
3812,".@ShawnMendes teams up with Red Cross for Mexico earthquake relief campaign. $100,000 already donated!",0.0
3813,"RT @TwitterMoments: An earthquake centered in Oaxaca, Mexico, brought damage to the state and was felt as far as Mexico City.",3.0
3814,"BBC News at 6pm, main news - More than 200 people have died after the most powerful earthquake that has struck Mexico in decades",3.0
3815,Our thoughts and prayers are with those affected by the devastating earthquake in Mexico City. #PrayForMexico #PrayForMexicoCity,0.0
3816,RT @EdWestwick: Please consider purchasing items from this list to aid those affected by the #MexicoEarthquake. So many are in need. :,0.0
3817,"if youre willing to spend 100 in a fucking donut, why not paypal $10 to donativos@brigada-rescate-topos.org for Mexicos earthquake relief",0.0
3818,Enter our #charityraffle to help #Mexico in the wake of the recent earthquake devastation. We’re at 70% of our goal so far! #mypni #bctech,0.0
3819,RT @FCBarcelona: Our solidarity with the victims of the earthquake in Mexico,0.0
3820,RT @AliAldoG: children discovered and rescued from a school that collapsed after a deadly 7.1-magnitude earthquake hit Mexico City /,0.0
3821,With a unit of Mexicos army that participated in rescue operations during the earthquake.,0.0
3822,#Repost @jersonsoy (get_repost) ・・・ #Ayuda #mexico #terremoto #earthquake #help #donation #donacion,0.0
3823,"RT @CGTNOfficial: Death toll from Tuesdays #MexicoEarthquake climbs to 307, with over half of victims from the capital city",3.0
3824,#News via #CNN: How to help earthquake victims in Mexico,0.0
3825,RT @robottkid: Mexico City. Stay Strong! Buildings collapsing. #earthquake,0.0
3826,"RT @Omarlobato: Friends and Family, Im raising money for Mexicos Earthquake fund help. Click to Donate:  via @gof",0.0
3827,"RT @trintran: If you can afford it, please donate to support recovery efforts in Mexico City:",0.0
3828,"RT @katedelcastillo: Hey, Im supporting this fundraiser, please have a look - Fuerza Mexico: Earthquake relief",0.0
3829,RT @ZakkWyldeBLS: Prayers of STRENGTH &amp; LIGHT To All The Victims &amp; Families affected by The Recent Earthquake in MEXICO - tBLSt SDMF :,0.0
3830,RT @GeogMarsh: Mexico: Powerful earthquake strikes south -,3.0
3831,Via @newsva_en -- Pope prays for Mexican earthquake victims -- Read more here:  -- #PopeFrancis #Mexico #Earthquake,0.0
3832,We are helping our clients in Mexico recover from the earthquake. Were proud to help rebuild the community weve been serving since 1945.,0.0
3833,Volunteers create human chain to clear rubble from a collapsed building in Mexico City after major earthquake.,0.0
3834,RT @Chris_Stuckmann: Please consider donating to the relief efforts going on in #MexicoCity for those facing unimaginable loss right now. h,0.0
3835,"Luis, I lost all my money in the earthquake in Mexico.. But please tell me theres still a way I can help Puerto Rico @IamLuisFigueroa",0.0
3836,RT @_alexho: #AyudaCDMX #FuerzaMexico #Mexicanosfuertes #ToposMx If you want to help Mexicos earthquake victims.,0.0
3837,Rescuers continue searching for survivors of devastating earthquake in Mexico as death toll reaches 319,3.0
3838,RT @temblor: M=7.1 earthquake collapses buildings in Mexico City   via @temblor,3.0
3839,@MaryneeLahaye The Topos brigate was created after the earthquake in Mexico 1985 They are all volunteers If any of you can donateit would be of great help,0.0
3840,RT @Blavity: Over 20 Children Found Dead During Post Earthquake Rescue Efforts At Mexico City School,3.0
3841,RT @SOMEXlCAN: wow did the U.S send any aid to Mexico like Mexico did in Houston ?????,0.0
3842,⚡️ More than 20 children killed in Mexico earthquake school collapse”,3.0
3843,Death Toll Expected to Rise as Deadly Earthquake Claims Over 200 in Mexico,3.0
3844,"If you guys are outside of Mexico, yall can easily donate using your smartphone just google Mexico earthquake and tap on yes, donate",0.0
3845,"USANA True Health Foundation Donates $50,000 To Victims Of Earthquake In Mexico",0.0
3846,(1/3) Mexico Earthquake Update: Our @HSI_Mexico team rushed to provide rescue &amp; relief efforts to animals affected by the second earthquake.,0.0
3847,RT @Sky1876Online: Earthquake kills dozens in central Mexico  via @sky1876online,3.0
3848,"RT @yaaah_daebak: To all citizens affected by the earthquake in Mexico, please be safe.",3.0
3849,"RT @AdriFonsecaC: It was a Mexico City office building. Now, after the earthquake, its a tomb - LA Times",3.0
3850,RT @Oxfam: #MexicoEarthquake: Were sending in assessment teams to two worst hit areas:,0.0
3851,"Our hearts are with our friends, colleagues, and others affected by the earthquakes in Mexico. Relief resources:",0.0
3852,"21 Schoolchildren, Over 200 Others Killed In Mexico Earthquake",3.0
3853,"RT @mj_majorie: Helping the earthquake victims in Ixtepec, Oaxaca, Mexico  via @youcaring",0.0
3854,"RT @Variety: .@ShawnMendes donates $100,000 to Mexico City earthquake relief efforts",0.0
3855,RT @djmissnine: My thoughts are with all those who got affected by earthquake in Mexico. ὉA #shocked #strength,0.0
3856,@jenniferniven can u help RT this link with a list of charities to help victims of the #earthquake in #Mexico Please?,0.0
3857,RT @alchemission: BEST ARTICLE ON #MEXICOCITYEARTHQUAKE AID RELIEF INQUIRIES  via @HuffPostImpact,0.0
3858,At #UNGA I thanked Swiss ambassador Jürgen Lauber for the assistance Switzerland ἞8἞D is providing to Mexico ἟2἟D because of the earthquake.,0.0
3859,You can donate here to help relief effort focused on helping children affected by the earthquake in Mexico:,0.0
3860,"The Rebsamen School, which collapsed in the earthquake and killed 19 children, was inspected by engineers two weeks before it fell.",3.0
3861,RT @ugartep: Destruction and Heartbreak as Mexico Reels From Earthquake  via @NatGeoPhotos by @afpphoto @rschemidt @,3.0
3862,This is what Mexico looks like as it recuperates from a devastating earthquake. Reports say at least 220 killed. #AyudaCDMX #MexicoEstaDePie,3.0
3863,"RT @RealGDT: Tonight, at AGO I will suggest 2 or 3 donation links for Mexicos earthquake relief fund. I have been- and will continue- doi",0.0
3864,RT @lopezgovlaw: #News via #FOXNEWS Death toll rises to 360 in Mexico earthquake |,3.0
3865,Today a horrible earthquake hit Mexico City. Keep mexican Little Monsters in your prayers. #PrayForMexico #FuerzaMexico ἟2἟D,0.0
3866,"RT @americamag: In Puebla, Mexico, where churches dont stand after an earthquake, people still pray",0.0
3867,"RT @DirectRelief: As #Mexico Reels from Deadly #Earthquake, @DirectRelief Mobilizes Medical Aid",0.0
3868,"RT @Cal_OES: California answers the call, sending help to those in need.  #HurricaneHarvey #HurricaneMaria #MexicoEa",0.0
3869,At least 44 buildings have collapsed in Mexico City after a 7.1 magnitude earthquake struck central Mexico. Many are trapped in the rubble.,3.0
3870,Rescue workers recover the body of the last person known to be missing after the Mexico City earthquake,0.0
3871,"Join us October 4th, all day, and help raise funds for Mexico Earthquake Relief Fund through",0.0
3872,SD Students Hold Concert for Victims of Mexico Earthquake,0.0
3873,RT @OrganicConsumer: Mexico needs help! 15% of donations go to relief efforts incl helmets 4 rescue. Donate here  ht,0.0
3874,"RT @atlanyc: Our hearts are with Mexico, now and always. Please consider contributing to earthquake relief",0.0
3875,Frida the rescue dog helps search for survivors after Mexico’s deadly earthquake,0.0
3876,"@JoshThomas87 Josh, please share something about the earthquake in mexico, we still need a lot of donations :(",0.0
3877,RT @USFPRSSA: Our thoughts are with the people of Mexico tonight as we learn of the full impact of the earthquake,0.0
3878,#Mexico #quake #death toll jumps past #200   ὤ1ὤF,3.0
3879,"RT @mashable: Instead of feeling hopeless in the face of the destruction, heres how you can help Mexicos earthquake victims.",0.0
3880,RT @kmcbrd2: Mexicos strongest earthquake in a century leaves dozens dead and thousands without power  via @yahoo,3.0
3881,RT @lelepons: Pray for Mexico!! They had a huge earthquake:((( Im so sad right.. This broke my heart. Ὁ4,0.0
3882,RT @YuriYurisky: French rescue team cover from the rain in Morelos #MexicoEarthquake,0.0
3883,RT @chelseahbelle: Please consider donating to the Mexico Earthquake Relief Fund on @globalgiving:  (or another such,0.0
3884,Video shows dramatic rescue after Mexico earthquake,0.0
3885,RT @Osirisdleon: Collapsed School in Mexico Earthquake Is Checked for ‘Hidden Defects’ - The New York Times,3.0
3886,Donate with google to support Central Mexico Earthquake  #PrayForMexico #FuerzaMexico,0.0
3887,RT @SpecialistDK: List of charities providing earthquake relief for our neighbors and friends in Mexico #Donate,0.0
3888,Women on the frontline of rescue efforts #MexicoEarthquake,0.0
3889,GREEN JELLŸ Oct 7 @TheShamrock9 Edo MX % be donated to those affected from Mexico earthquake! Please share!,0.0
3890,A message from @Winnie_Byanyima following the earthquake in Mexico. You can help→  #FuerzaMexico #AyudaCDMX,0.0
3891,@raytoro can you please help me share? Ive got @gerardway tu sign this to help victims of the earthquake in mexico and Im doing a contest,0.0
3892,RT @vicenews: Over 200 dead after earthquake rocks Mexico City,3.0
3893,Mexico Earthquake Relief Font Bundle,0.0
3894,RT @AMAZlNGNATURE: Crowd cheers as a dog is rescued from the rubble following massive 7.1 M earthquake in Mexico City,0.0
3895,RT @MayorHancock: My heart is heavy for #Mexico and #PuertoRico today. #Denver is praying for all those affected by the earthquake and Hurr,0.0
3896,Pope Francis prays for victims of Mexico City earthquake: May our motherbe near the beloved Mexican nation.,0.0
3897,"#ClimateChange #WakeUpCall: Another #earthquake in #Mexico! This time 6.2 spreads alarm, rescue efforts suspended",3.0
3898,"At least 3,000 buildings found damaged in Mexico City as search narrows for earthquakes last possible survivors",3.0
3899,The outline of Mexico City’s ancient lake of Texcoco and the location of collapsed buildings after yesterday’s earthquake #map #maps,3.0
3900,A 7.1 earthquake is no joke. Pray for #Mexico ὤFἿD ἟2἟D,0.0
3901,TK-18077 (@SonoraTrooper) of the @MexicanGarrison running in the #CorreConmigo 5K. All funds go to help victims of the Mexico Earthquake.,0.0
3902,Among those killed by the earthquake today were 6 fans of Shawn and those 6 fans received Shawn at the airport in Mexico.ὢA @ShawnMendes,3.0
3903,IN PHOTOS: A Silent fist; the gesture that unites #Mexico City rescue workers in the #earthquake aftermath,0.0
3904,RT @KarlaSouza7: Please keep Mexico in your prayers. Oaxaca was hit by a 6.1 magnitude earthquake this morning. #PrayforMexico ἟2἟D,0.0
3905,Message from @BigBrian619 one of our #ThunderAlley organizers. We thank you for helping us raise $1300 in earthquake relief to Mexico ἟2἟DὤFἿD,0.0
3906,RT @leeunkrich: MEXICO EARTHQUAKE RELIEF: @topos PayPal donations: donativos@brigada-rescate-topos.org topos.mx,0.0
3907,Thoughts &amp; prayers to those affected by earthquake in Mexico ὤFὉD #mexicoearthquake #MexicoCity,0.0
3908,RT @OxfamAmerica: Oxfam is on the ground assessing damage from the deadly earthquake that hit Mexico yesterday:  #Me,3.0
3909,"#XVG #Verge community, grateful donations for earthquake victims in Mexico:",0.0
3910,RT @IAFsite: This is how the IAF and Home Front Command prepared to take off for the aid mission to #MexicoEarthquake,0.0
3911,"If you want/can help Mexicos earthquake victims, please donate to the topes (the moles) it was",0.0
3912,"In Mexico, rescuers continue a frantic search for survivors after the violent earthquake led to at least 225 deaths",0.0
3913,NEWS: Rescuers continue to search for survivors after yesterdays 7.1-magnitude earthquake in Mexico City. At least 200 people have died.,3.0
3914,RT @clarpi123: @TIME He could donate some to people that lost everything in Mexico (earthquake) and the Caribbean (hurricanes) . They need,0.0
3915,"RT @ladygaga: While praying every day, Im also donating $1Mil to relief efforts for Hurricanes Harvey, Irma, José, Maria and the Mexico Ci",0.0
3916,RT @XHNews: #Mexico unveils website () to channel help to earthquake victims,0.0
3917,"RT @AliceBag: Its the anniversary of @topos Mexico a rescue organization that was formed after Mexicos 1985 earthquake. Follow, inform, d",0.0
3918,Carlos Slim fund is matching donations to this account x5 for earthquake aid in Mexico Another great option for those who can spare a few Ὃ5,0.0
3919,Rescue Funds for Mexico Earthquake,0.0
3920,RT @davidluhnow: This is the best of Mexico. Meet Mexicos Topos - The ‘Moles’ That Dig Out Earthquake Victims  via,0.0
3921,Allow me to offer Ireland’s sympathy to all those in Mexico affected by the devastating earthquake. @simoncoveney,0.0
3922,"A strong earthquake in Mexico has left more than 200 dead, including 22 children whose bodies were found in a collapsed school.",3.0
3923,Please join me in sending prayers &amp; healing thoughts to Mexicos earthquake victims and to other victims of recent disasters and violence. ὤF,0.0
3924,RT @MerrellTwins: Our thoughts &amp; prayers are with those affected by the earthquake in Mexico &amp; Hurricane Maria in the Caribbean. ὤFἿBὡ4Ὁ6ὉC http,0.0
3925,Topos is helping rescue people from the collapsed buildings in Mexico due to earthquake. Here is the info if you can donate!!,0.0
3926,Mexico earthquake update • At least 49 killed • 7.1 magnitude • Epicentre in state of Puebla Latest:,3.0
3927,RT @cultofmac: Apple donates $1 million to Mexico earthquake relief,0.0
3928,Donate to #Mexico earthquake victims:   #PrayForMexico #FuerzaMéxico,0.0
3929,"After a deadly earthquake hit Mexico, people took to social media to show solidarity #FuerzaMexico #FollowtheHashtag By @CMachhaus.",0.0
3930,A woman was pulled to safety after being buried under rubble for 30 hours following the devastating earthquake in Mexico.,0.0
3931,#Mexicotequiero I Love Mexico - the proceeds from this pin I’ve designed will assist earthquake aid and recovery:,0.0
3932,Powerful Earthquake Kills Hundreds In Central Mexico  via @Information Guyana,3.0
3933,Artists Send Thoughts &amp; Prayers to #Mexico City Following Earthquake #EarthquakeMexico,0.0
3934,Now this is something I can trust. DONATE!!!,0.0
3935,RT @tridelart: SEND MONEY dlls are worth the double 1. google mexico earthquake and hit YES DONATE 2. via paypal donativos@brigada-re,0.0
3936,We want to send our love and condolences to the people who was affected by the earthquake in Mexico ἟2἟D #FuerzaMexico,0.0
3937,"Fantastic work, MarcoFabian_10! ὄF The eintracht_eng player has been raising money for Mexicos earthquake victim",0.0
3938,"RT @anagramastudio: Strength to our Mexico City families &amp; friends. If you want to help earthquake rescue efforts &amp; victims, right now @to",0.0
3939,"Several deaths reported after earthquake hits central Mexican state of Puebla, with damage reported in Mexico City",3.0
3940,Brazils Paralympic swimming legend @DanielDias88 invites you to help children affected by the earthquake in Mexico:,0.0
3941,RT @bestpicofshawn: shawn helping people affected by the earthquake in Mexico,0.0
3942,Mexicans work together in #earthquake rescue effort | @jude_webber @FT  #Mexico,0.0
3943,RT @tiesto: ❤️❤️ RT @1027KIISFM: Hero Dog Has Been Rescuing Earthquake Victims in Mexico,0.0
3944,Click here to support Mexico Earthquake Rescue &amp; Relief Fundraiser,0.0
3945,Heavy Damage to Housing Due to Earthquake in Mexico,3.0
3946,"After the earthquake, there are already 233 victims, 102 are from Mexico City",3.0
3947,Photo essay from silent march in Mexico City marking #Ayotzinapa3anos and in solidarity with #earthquake victims,0.0
3948,RT @Eloisa_Amezcua: please consider donating to Topos to help earthquake relief efforts in Mexico. every dollar counts:,0.0
3949,this is so sad-225 dead after quake in Mexico &amp; fucking ass DJT is worried about people making fun of him at Emmys,3.0
3950,"@NBCNightlyNews please, if you do a coverage of Mexicos earthquake, tell people they can donate even if theyre outside of Mexico",0.0
3951,See the latest #Mexico travel advice:  - British citizens affected by the #earthquake can call +44 (0) 20 7008 1500,3.0
3952,"RT @Peezeethemadcap: To all of the fans, friends, and family in Mexico, my prayers are with you. #MexicoCity #earthquake",0.0
3953,"RT @bbusa617:  Get the hell out of Criminal Mexico. This was Catholic Youth Volunteers, shot beaten &amp; raped. All $",0.0
3954,RT @caryky: Divert funds from Mexico wall to help hurricane &amp; Mexico earthquake victims. #HurricaneHarvey #HurricaneIrma #MexicoEarthquake,0.0
3955,Ronaldo to lead tribute for Mexico earthquake victims,0.0
3956,"RT @JamaicaGleaner: Strong magnitude 6.1 earthquake rocks Mexico, citizens horrified -",3.0
3957,UN stands ready to assist following deadly earthquake in Mexico,0.0
3958,Mexico earthquake: Were assessing damage now &amp; identifying most urgent needs. Pls help→  #AyudaCDMX #FuerzaMexico,3.0
3959,We lost our office in the earthquake of Mexico City. Any contact to produccion@artemecanica.com,3.0
3960,RT @lana_rain:  Want to help out the victims in the Earthquake in Mexico?,0.0
3961,RT @MSF_Suisse: Our thoughts are with the people of #Mexico following major #earthquake. All @MSF staff in country are confirmed safe &amp; are,0.0
3962,"Well the earthquake in Mexico city has killed 200 people, this guy alone killed 30%of that @ShaunKing",3.0
3963,HERO Dog Searches For Mexico Earthquake Survivors | The Dodo,0.0
3964,RT @VivianFabiolaV: Just donated $50 to help the victims of the Mexico earthquake that left so many homeless. #YoXMéxico,0.0
3965,"RT @spanishNY: #Earthquake Coyoacan, Mexico City. Centuries old church crumbling",3.0
3966,"@BebeRexha you dont have to, its not your country but please can you help us whit #MexicoEarthquake ? Tell your fans to donate, please",0.0
3967,RT @ShawnMendesMore: 6 Shawn Mendes fans died in the Mexico earthquake ὢ5Ὁ4 im keeping everyone affected in my thoughts hopefully everyone e,3.0
3968,Man captures dramatic rescue at Mexico school on video,0.0
3969,"Mark Zuckerberg, Facebook founder donates $1 million to aid victims of Mexico earthquake",0.0
3970,How to help Mexicos earthquake victims CLICK BELOW FOR FULL STORY,0.0
3971,"In the aftermath of the earthquake in Mexico, we volunteer to help others ὊAἿB #thankful #SismoCDMX #Sismo #CDMX @cadena_ong",0.0
3972,Lots of good options here: How to help victims of the earthquake in Mexico,0.0
3973,RT @Saiju_Chan: Hey! @YayaHan could you lend Mexico a hand? Just share this paypal donativos@brigada-rescate-topos.org @topos to help earth,0.0
3974,Our team at VIVA is going distribute items to the people affected by the quake in Mexico. Please share  DM for Q&amp;A,0.0
3975,"Another terrible earthquake in Mexico, please consider donating any amount! in return Ill draw you a dinosaur, seriously :)",0.0
3976,Heres a costume like a rescue dog for earthquake victims in Mexico Check it out at:  #steem #photography #drone,0.0
3977,RT @phideltaphi: We hope all our Members in the Mexico City area are safe after the earthquake. Our hearts and thoughts are with you!,0.0
3978,RT @SamKVOA: Tucson volunteers filling semi for Mexico earthquake relief.,0.0
3979,@Aftasher Nintendo Switch helping to distract and make happy to the children affected by the earthquake in Mexico! @trintran,0.0
3980,#Churches damaged in #Mexico #earthquake.  via @latimes,3.0
3981,RT @anajaenmasks: Please donate to Mexicos earthquake victims. ὉC἟2἟D . #FuerzaMexico #CDMX #Sismo #EarthquakeMexico,0.0
3982,RT @HussamSanabani: Thoughts and Prayers for all our Friends and innocent people in Mexico. #Yemen,0.0
3983,"2I Children killed in Mexico earthquake, dead toll hits 223",3.0
3984,"In Mexico City, rich and poor had little in common. Until the earthquake hit - Pray 4 these folks! WA Post  #tcot #JC",0.0
3985,RT @SerindaSwan: Im taking calls today with @RedCross for Mexico earthquake relief!! Call me and donate 877 522 2752 :),0.0
3986,RT @HoustonMOTIA: Our thoughts and prayers are with the people of #Mexico as they cope with the recent earthquake.,0.0
3987,We need your #help #earthquake #howtohelp #mexicocity #mexico #donatenow #SaveLives @topos @CruzRoja_MX,0.0
3988,Something as simple as a light can change someones life. Donated Torch 250s lighting the communities affected by the earthquake in Mexico,0.0
3989,Going to collect water and food for people in need #earthquake #mexico i urge you all to make donations to #CruzRoja (red cross),0.0
3990,RT @FoxFriendsFirst: ALERT: At least 248 dead in after a 7.1 magnitude earthquake shakes Mexico.,3.0
3991,Participating at #CorreConmigo 5K Run in #Hermosillo Mx. All funds go to help victims of Mexico Earthquake #501stLegion #SonoraTrooper,0.0
3992,@Vikings @RandyMoss #EarthquakeMexico #VikingsArroundTheWorld How to help earthquake victims in Mexico @CNNI,0.0
3993,"RT @kimbopiaggins: Dear friends, Oxfam Mexico is responding to the 19-S earthquake. Please donate",0.0
3994,RT @CraigRozniecki: Mexico earthquake death toll surpasses 200 -,3.0
3995,If youre still looking for a reason to stan Monsta X just know that they donated the profits from their concert to Mexico earthquake relief,0.0
3996,Mexico City is recovering from the deadliest earthquake in 32 years that has left more than 200 people dead.,3.0
3997,#Mexico sends troupes to help Houston Texas. #USA hasnt even referred to the Mexican earthquake disaster. They are neighbors fgs,0.0
3998,Mexico Quake Damage Could Surpass $2 Billion via @NYTimes,3.0
3999,RT @Breaking911: Structural Damage Possible Following 7.1 Magnitude Earthquake In Mexico City,3.0
4000,"RT @_selenaxo_: Japan had their own earthquake but they still sent help to Mexico, wow love them ὢ2",0.0
4001,"Emergency continues. Our country, city, borough, home &amp; office, still in crisis. #PleaseKeepOnHelping #MexicoEarthquake Sunday 9/24 7:30pm",0.0
4002,"RT @bbcworldservice: After Mexicos earthquake last month, Brisa Alonso made hundreds of boots to protect the paws of rescue dogs. ὃ6὏B",0.0
4003,Lets help Mexicos schools get back on their feet after the earthquake! Collaborate and lets say together #FuerzaMexico ὊA἞8἟1἟2἟D,0.0
4004,New 6.2 earthquake just hit Mexicoὡ4This is no time for ugly comments. These people are human beings &amp; need our prayers &amp; help #PrayForMexico,0.0
4005,"RT @JustJared: .@ShawnMendes has contributed $100,000 to Mexico earthquake relief.",0.0
4006,"At least 216 people were killed when a powerful 7.1-magnitude earthquake struck Mexico, including 21 children crushed beneath a school",3.0
4007,"Also, Mex Red Cross has a wish list on @amazonmex here:",0.0
4008,At least 30 children killed after earthquake destroys Mexico City primary school  via @HuffPost,3.0
4009,RT @DocTerremoto: My thoughts in the aftermath of the #Mexico #earthquake and what it means for Southern California via @CNNOpinion,0.0
4010,Any donation to @topos helps the victims of the earthquake in Mexico! Could you help us spread the word with a RT? Please #AyudaCDMX ❤️,0.0
4011,"Lord please let all the children in the school in Mexicos earthquake be found and all the people under the rubble, in Jesus name .",0.0
4012,"RT @OCHLA_OH: How To Help The Victims Of The Central Mexico Earthquake 1. Donate money or supplies Rescue, volunteer and /",0.0
4013,Flower vendor Alonso Mancilla volunteered to rescue workers at the Chimalpopoca textile factory. #facesofsolidarity #earthquake #mexico,0.0
4014,"@ShapersMX have raised more than $26,000 so far for the #earthquake relief efforts. Lend #AHANDFORMEXICO here:",0.0
4015,"Condesa eatery offering food, rest &amp; wi-fi for Mexicos national heroes giving earthquake aid, part out of outpouring of local support",0.0
4016,"RT @billboard: Mana donates $200,000 to Mexico earthquake fund: Heres how you can donate",0.0
4017,RT @maria_delafnt: Donate! Check  ἟2἟D #mexiconeedsYOU #GraciasDiego Ὁ5,0.0
4018,What are your concerns about how B.C. buildings / structures would stand up to an earthquake like the one in Mexico?,0.0
4019,"After the earthquake Mexico needs union. Lets join our thoughts in a prayer because energy &amp; love transcend beyond life, distance",0.0
4020,Mexico Earthquake: Why Did So Many Buildings Collapse? |,3.0
4021,RT @nikkihaley: Our hearts are broken by the damage caused by the earthquake in Mexico City. We stand united with the people of Mexico.,0.0
4022,RT @petersgoodman: This scene from Mexico City school collapsed in quake is full of heartbreak,3.0
4023,Sketch inspired after a tweet @jabuhusky did earlier about Mexicos earthquake that took place and the special rescue team Topos helping,0.0
4024,Thank you parents for donating to the victims of the Mexico City Earthquake. We will be dropping these supplies off at the Red Cross.,0.0
4025,could you help us with transportation to get to the most affected communities from the earthquake in Mexico? #Verificado19S #SismoPuebla,0.0
4026,RT @Michael_Amott: Horrific news from Mexico City. My thoughts are with those affected by today’s earthquake,0.0
4027,Rescues are underway in Mexico City after the 7.1-magnitude earthquake near the city that left more than 200 dead,0.0
4028,RT @BeckyLynchWWE: My thoughts go out to those affected by the earthquake in Mexico. Lets be good to each other and help out in whatever w,0.0
4029,Mexicos situation is pretty bad. Can u help us to get tools &amp; Medical equipment to all the states affected by the earthquake? #FuerzaMexico,0.0
4030,"RT @matthaggman: Thoughts and prayers today with everyone in Puerto Rico and the Caribbean, and with those in Mexico City following yesterd",0.0
4031,"RT @madonna_jerri: @RedCross @CruzRoja_MX Mexicos Red Cross came to help during Harvey, are we sending help to them for the earthquake? Ju",0.0
4032,"RT @BuzzFeedNews: Mexico Citys hospitals are inundated with survivors of the catastrophic earthquake, including young children",3.0
4033,"Mexico Earthquake: Israeli humanitarian and emergency teams are at the scene, rescuing survivors and providing",0.0
4034,"@BTS_twt hi guys, im from Mexico, we were shaking for a 7.1 earthquake, as an Mexican Army, please pray for us. ὡ3♥️",0.0
4035,RT @TonyPeric: Patriots vs Raiders may move back to Oakland after serious damage to Azteca stadium,0.0
4036,"@madonna , we need your prayers for the victims of the earthquake in Mexico City. We are your",0.0
4037,"RT @EQTW: THE TSUNAMI THREAT FROM THE 8.2 MAGNITUDE EARTHQUAKE NEAR CHIAPAS, MEXICO HAS NOW OFFICIALLY PASSED",3.0
4038,i have no words for the tragedy that Mexico continues to suffer. here is a list of relief efforts &amp; links to donate:,0.0
4039,Dear @ClareMunn @mgyllenhaal @AntonioDrumsX please spread the word. Friends abroad can trust their help for Mexico is in good hands. Donate!,0.0
4040,Latest: Rescue efforts continue after devastating earthquake in Mexico City,0.0
4041,RT @Nexxus7: #Earthquake #Mexico ἟2἟D Corrupt Mexican President @EPN wont spend Ὃ8 money Ὃ5 on victims! He is asking people to buy supplies an,0.0
4042,I am heartbroken by the recent devastation caused by the earthquake in Mexico. My thoughts are with Mexico during this difficult time.,0.0
4043,Thoughts and prayers to the people of #MexicoCity ὤFἿC,0.0
4044,21 kids among dead found in school after Mexico earthquake:,3.0
4045,RT @StarSpangledSp: Praying for all of those effected by the earthquake in Mexico. Unbelievable,0.0
4046,Joined Torontos Mexican &amp; Hispanic community in supporting relief efforts for the earthquake that struck Central Mexico last month.,0.0
4047,RT @ShawnMendesMore: Ὢ8 | SHAWN WAS IN MEXICO CITY BUYING FOOD AND WATER FOR THE POOR PEOPLE AFFECTED BY THE EARTHQUAKE WHO COULDNT AFFORD,0.0
4048,Brigada de Rescate Topos (Los Topos) were founded after 1985 MX earthquake &amp; are trained to go into collapsed buildings to rescue survivors,3.0
4049,"RT @AFP: Thousands are still homeless in Mexico, a week after an earthquake killed more than 300 people",3.0
4050,RT @CanEmbMexico: Ontario Premier @Kathleen_Wynne released a statement to announce support for earthquake relief efforts in Mexico /,0.0
4051,"Crazy week, earthquake taking down lots of buildings in Mexico City, sorry for all who lost",3.0
4052,RT @justjaredjr: .@lelepons @selenagomez &amp; more send their prayers to Mexico after the earthquake,0.0
4053,Mexicos 19S Earthquake: The Rescue Efforts At The Chimalpopoca Factory  via @YouTube,0.0
4054,RT @NathanielParish: If you are looking to donate to help MX after quake-- take a look at this.,0.0
4055,"@1DRockMeUpdates Glad some people are having the time of their lives but Mexico has suffered a deadly earthquake and we need help, people dont know this yet",0.0
4056,Primero el CEO de Google antes que los locales de @TheHomeDepotMx que pasa?? Thank you Sundar please help getting help from @TheHomeDepotMx,0.0
4057,RT @ARnews1936: Jewish volunteers find body of missing rabbi in Mexico earthquake rubble   vi,0.0
4058,RT @Laurie_Holden: Devastating news in Mexico City. My thoughts and prayers are with those affected by the earthquake. #MexicoCity,0.0
4059,PL Minister of Interior: Polish rescue workers stand ready to assist #Mexico following devastating earthquake. Await the request from Mexico,0.0
4060,"Rescuers Race to Free Survivors Trapped After Mexico Earthquake (Christopher Sherman, Peter Orsi and Mark Stevenson",0.0
4061,A message from the Queen to the people of #Mexico following the resent earthquake.,0.0
4062,RT @DoreenVirtue: My heartfelt prayers are with everyone in Mexico affected by todays earthquake. #PrayersForMexico,0.0
4063,Returned from Mexico City. Wonderful people helping each other following the earthquake. Noteworthy resilience after many buildings damaged,3.0
4064,Mexico earthquake: Many children killed at primary school,3.0
4065,"RT @ABC7: Heres a guide to Mexico earthquake relief, including a list of organizations",0.0
4066,Earthquake Mexico | Pray For Mexico  via @YouTube #PrayForMexico #mexicoearthquake #mexico,0.0
4067,RT @CFNI: Were praying for the people of #Mexico as they cope with the tragedy caused by an unexpected #earthquake. #Family,0.0
4068,The amazing performance at the Mexican fundraising • #fundraiser #calgary #community #help #mexico #earthquake,0.0
4069,Rescuers pull two small children from rubble of Mexico City school that collapsed during 7.1-magnitude earthquake.,0.0
4070,@Andy Due to the most recent and devastating earthquake in Mexico City. If at all possible please consider donating to the Mexican Red Cross,0.0
4071,"Damage assessment of Izucar de Matamoros, after the #earthquake in #Mexico, using #Pleiades and #WV2 imagery:",3.0
